Regulidae,0.0
Remizidae,0.09090909090909091
Rhagologidae,0.0
Rheidae,1.0
Rhinocryptidae,0.9833333333333333
Rhipiduridae,0.0
Rhodinocichlidae,1.0
Rhynochetidae,0.0
Rostratulidae,0.3333333333333333
Sagittariidae,0.0
Sapayoidae,1.0
Sarothruridae,0.0
Scolopacidae,0.125
Scopidae,0.0
Scotocercidae,0.0
Semnornithidae,0.5
Sittidae,0.03571428571428571
Spheniscidae,0.2222222222222222
Spindalidae,0.0
Steatornithidae,1.0
Stenostiridae,0.0
Stercorariidae,0.14285714285714285
Strigidae,0.2079646017699115
Strigopidae,0.0
Struthionidae,0.0
Sturnidae,0.0
Sulidae,0.1
Sylviidae,0.0
Teretistridae,0.0
Thamnophilidae,0.9872340425531915
Thinocoridae,1.0
Thraupidae,0.9086161879895561
Threskiornithidae,0.3333333333333333
Tichodromidae,0.0
Timaliidae,0.0
Tinamidae,0.9565217391304348
Tityridae,0.9333333333333333
Todidae,0.0
Trochilidae,0.7771587743732591
Troglodytidae,0.6022727272727273
Trogonidae,0.4418604651162791
Turdidae,0.22093023255813954
Turnicidae,0.0
Tyrannidae,0.897025171624714
Tytonidae,0.05
Upupidae,0.0
Urocynchramidae,0.0
Vangidae,0.0
Viduidae,0.0
Vireonidae,0.46875
Zeledoniidae,0.0
Zosteropidae,0.0
